hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,1.0,33,2016,39,18,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,80.0,0.0,1.0
Resort Hotel,1.0,49,2016,39,18,2,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,80.0,0.0,1.0
Resort Hotel,1.0,51,2016,39,18,2,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,71.0,0.0,1.0
Resort Hotel,1.0,29,2016,39,18,2,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,80.0,0.0,2.0
Resort Hotel,1.0,55,2016,39,18,2,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,112.0,0.0,0.0
Resort Hotel,1.0,206,2016,39,18,2,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,104.75,0.0,1.0
Resort Hotel,1.0,53,2016,39,18,2,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,111.75,0.0,0.0
Resort Hotel,1.0,248,2016,39,18,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,85.5,0.0,1.0
Resort Hotel,1.0,128,2016,39,18,4,6,2,0,0,0,0,0,0,No Deposit,177.0,0.0,116.0,0.0,0.0
Resort Hotel,0.0,376,2016,39,18,4,10,2,0,0,0,0,0,0,No Deposit,40.0,0.0,48.75,0.0,0.0
Resort Hotel,0.0,376,2016,39,18,4,10,2,0,0,0,0,0,0,No Deposit,40.0,0.0,46.75,0.0,0.0
Resort Hotel,0.0,342,2016,39,18,4,10,2,0,1,0,0,0,0,No Deposit,2.0,0.0,48.75,0.0,1.0
Resort Hotel,1.0,6,2016,39,19,1,0,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,59.0,0.0,0.0
Resort Hotel,1.0,38,2016,39,19,1,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,92.0,0.0,2.0
Resort Hotel,1.0,33,2016,39,19,1,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,80.0,0.0,1.0
Resort Hotel,1.0,60,2016,39,19,1,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,112.33,0.0,0.0
Resort Hotel,1.0,144,2016,39,19,1,2,1,0,0,0,0,0,0,No Deposit,240.0,0.0,76.67,0.0,0.0
Resort Hotel,1.0,215,2016,39,19,1,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,112.0,0.0,1.0
Resort Hotel,1.0,60,2016,39,19,1,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,142.2,0.0,0.0
Resort Hotel,1.0,61,2016,39,19,1,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,122.33,0.0,1.0
Resort Hotel,1.0,196,2016,39,19,1,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,120.0,0.0,0.0
Resort Hotel,1.0,152,2016,39,19,1,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,89.0,0.0,0.0
Resort Hotel,1.0,76,2016,39,19,1,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,260.47125,0.0,1.0
Resort Hotel,1.0,171,2016,39,19,1,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,92.33,0.0,2.0
Resort Hotel,1.0,252,2016,39,19,1,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,72.0,0.0,0.0
Resort Hotel,1.0,200,2016,39,19,1,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,90.0,0.0,1.0
Resort Hotel,1.0,199,2016,39,19,1,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,158.0,0.0,0.0
Resort Hotel,1.0,206,2016,39,19,1,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,80.0,0.0,1.0
Resort Hotel,1.0,215,2016,39,19,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,95.0,0.0,1.0
Resort Hotel,1.0,297,2016,39,19,2,5,2,0,0,0,0,0,0,No Deposit,315.0,0.0,88.9,0.0,1.0
Resort Hotel,1.0,46,2016,39,19,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,92.0,0.0,0.0
Resort Hotel,1.0,42,2016,39,19,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,80.0,0.0,1.0
Resort Hotel,1.0,139,2016,39,20,0,4,3,1,0,0,0,0,0,No Deposit,240.0,0.0,159.0,0.0,0.0
Resort Hotel,1.0,244,2016,39,20,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,80.0,0.0,1.0
Resort Hotel,0.0,328,2016,39,20,2,5,2,0,0,0,0,0,0,No Deposit,143.0,0.0,53.85,0.0,1.0
Resort Hotel,1.0,244,2016,39,20,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,90.0,0.0,2.0
Resort Hotel,1.0,244,2016,39,20,2,5,1,0,0,0,0,0,0,No Deposit,240.0,0.0,71.0,0.0,2.0
Resort Hotel,1.0,244,2016,39,20,2,5,2,2,0,0,0,0,0,No Deposit,240.0,0.0,135.0,0.0,2.0
Resort Hotel,0.0,223,2016,39,20,2,5,2,0,0,0,0,0,0,No Deposit,143.0,0.0,68.6,0.0,1.0
Resort Hotel,0.0,328,2016,39,20,2,5,2,0,0,0,0,0,0,No Deposit,143.0,0.0,51.85,0.0,1.0
Resort Hotel,0.0,343,2016,39,21,0,4,2,0,0,0,0,0,0,No Deposit,183.0,0.0,92.0,0.0,0.0
Resort Hotel,0.0,343,2016,39,21,0,4,2,0,0,0,0,0,0,No Deposit,183.0,0.0,94.0,0.0,0.0
Resort Hotel,1.0,385,2016,39,21,0,4,2,0,0,0,0,0,0,Non Refund,214.65992721391024,0.0,66.0,0.0,0.0
Resort Hotel,0.0,397,2016,39,21,0,4,2,0,0,0,0,0,0,No Deposit,96.0,0.0,70.5,0.0,1.0
Resort Hotel,0.0,397,2016,39,21,0,4,2,0,0,0,0,0,0,No Deposit,96.0,0.0,72.5,0.0,1.0
Resort Hotel,0.0,343,2016,39,21,0,4,2,0,0,0,0,0,0,No Deposit,183.0,0.0,94.0,0.0,0.0
Resort Hotel,1.0,119,2016,39,21,1,4,3,0,0,0,0,0,0,No Deposit,241.0,0.0,130.9,0.0,0.0
Resort Hotel,1.0,168,2016,39,21,2,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,95.67,0.0,0.0
Resort Hotel,1.0,202,2016,39,21,2,5,2,0,0,0,0,0,0,No Deposit,171.0,0.0,68.4,0.0,0.0
Resort Hotel,1.0,197,2016,39,21,2,5,2,0,0,0,0,0,0,Non Refund,253.0,0.0,66.6,0.0,0.0
Resort Hotel,1.0,181,2016,39,21,4,10,3,0,0,0,0,0,0,No Deposit,241.0,0.0,114.73,0.0,0.0
Resort Hotel,0.0,329,2016,39,21,4,10,2,0,0,0,0,0,0,No Deposit,75.0,0.0,70.85,0.0,1.0
Resort Hotel,1.0,164,2016,39,21,2,7,1,0,0,0,0,0,0,No Deposit,250.0,0.0,123.1,0.0,0.0
Resort Hotel,1.0,397,2016,39,21,0,4,2,0,0,0,0,0,0,No Deposit,96.0,0.0,64.0,0.0,0.0
Resort Hotel,0.0,343,2016,39,21,0,4,2,0,0,0,0,0,0,No Deposit,183.0,0.0,92.0,0.0,0.0
Resort Hotel,1.0,96,2016,39,21,0,4,2,0,0,0,0,0,0,No Deposit,96.0,0.0,64.0,0.0,0.0
Resort Hotel,1.0,18,2016,39,22,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,134.0,0.0,0.0
Resort Hotel,1.0,232,2016,39,22,0,1,2,0,0,0,0,0,0,No Deposit,251.0,0.0,78.0,0.0,0.0
Resort Hotel,1.0,18,2016,39,22,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,119.0,0.0,0.0
Resort Hotel,1.0,14,2016,39,22,0,1,2,0,0,0,0,0,0,No Deposit,251.0,0.0,78.0,0.0,0.0
Resort Hotel,1.0,18,2016,39,22,0,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,134.0,0.0,0.0
Resort Hotel,1.0,22,2016,39,22,2,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,146.2,0.0,1.0
Resort Hotel,1.0,174,2016,39,22,2,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,125.67,0.0,2.0
Resort Hotel,1.0,191,2016,39,22,2,5,2,0,0,0,0,0,0,No Deposit,315.0,0.0,81.0,0.0,1.0
Resort Hotel,1.0,191,2016,39,22,2,5,2,0,0,0,0,0,0,No Deposit,315.0,0.0,66.6,0.0,0.0
Resort Hotel,1.0,13,2016,39,22,2,5,2,0,0,0,0,0,0,No Deposit,315.0,0.0,90.0,0.0,0.0
Resort Hotel,1.0,42,2016,39,23,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,109.0,0.0,1.0
Resort Hotel,1.0,27,2016,39,23,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,159.0,0.0,1.0
Resort Hotel,1.0,41,2016,39,23,0,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,139.0,0.0,1.0
Resort Hotel,1.0,63,2016,39,23,0,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,139.0,0.0,1.0
Resort Hotel,1.0,39,2016,39,23,0,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,139.0,0.0,1.0
Resort Hotel,1.0,38,2016,39,23,0,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,139.0,0.0,2.0
Resort Hotel,1.0,31,2016,39,23,1,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,145.67,0.0,2.0
Resort Hotel,1.0,44,2016,39,23,2,2,3,0,0,0,0,0,0,No Deposit,241.0,0.0,124.55,0.0,0.0
Resort Hotel,1.0,36,2016,39,23,2,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,131.75,0.0,2.0
Resort Hotel,1.0,197,2016,39,23,1,2,2,0,0,0,0,0,0,No Deposit,250.0,0.0,92.1,0.0,0.0
Resort Hotel,1.0,168,2016,39,23,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,111.14,0.0,0.0
Resort Hotel,1.0,177,2016,39,23,2,5,2,0,0,0,0,0,0,No Deposit,171.0,0.0,76.0,0.0,0.0
Resort Hotel,1.0,63,2016,39,23,2,5,2,2,0,0,0,0,0,No Deposit,240.0,0.0,212.86,0.0,0.0
Resort Hotel,1.0,155,2016,39,23,2,5,2,2,0,0,0,0,0,No Deposit,240.0,0.0,156.14,0.0,0.0
Resort Hotel,1.0,168,2016,39,23,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,111.14,0.0,0.0
Resort Hotel,1.0,73,2016,39,24,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,154.0,0.0,0.0
Resort Hotel,1.0,22,2016,39,24,1,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,119.0,0.0,0.0
Resort Hotel,1.0,289,2016,39,24,2,1,2,0,0,0,0,0,0,No Deposit,96.0,0.0,64.0,0.0,0.0
Resort Hotel,1.0,2,2016,39,24,2,1,2,2,0,0,0,0,0,No Deposit,240.0,0.0,165.0,0.0,0.0
Resort Hotel,1.0,23,2016,39,24,2,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,156.25,0.0,1.0
Resort Hotel,1.0,56,2016,39,24,2,4,2,2,0,0,0,0,0,No Deposit,240.0,0.0,164.17,0.0,0.0
Resort Hotel,1.0,29,2016,40,25,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,89.0,0.0,0.0
Resort Hotel,1.0,49,2016,40,25,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,112.0,0.0,1.0
Resort Hotel,1.0,19,2016,40,25,1,0,2,0,0,0,0,0,0,No Deposit,240.0,0.0,89.0,0.0,1.0
Resort Hotel,1.0,71,2016,40,25,2,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,90.33,0.0,0.0
Resort Hotel,1.0,70,2016,40,25,2,2,1,0,0,0,0,0,0,No Deposit,240.0,0.0,92.75,0.0,0.0
Resort Hotel,1.0,20,2016,40,25,2,2,2,0,0,0,0,0,0,No Deposit,250.0,0.0,162.1,0.0,0.0
Resort Hotel,1.0,140,2016,40,25,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,91.86,0.0,1.0
Resort Hotel,0.0,344,2016,40,25,4,10,1,0,0,0,0,0,0,No Deposit,69.0,0.0,46.75,0.0,1.0
Resort Hotel,1.0,310,2016,40,25,4,10,2,0,0,0,0,0,0,No Deposit,75.0,0.0,76.5,0.0,0.0
Resort Hotel,1.0,20,2016,40,26,1,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,124.0,0.0,2.0
Resort Hotel,1.0,14,2016,40,26,1,2,2,2,0,0,0,0,0,No Deposit,240.0,0.0,233.0,0.0,1.0
Resort Hotel,1.0,56,2016,40,26,1,3,1,2,0,0,0,0,0,No Deposit,240.0,0.0,169.0,0.0,0.0
Resort Hotel,1.0,53,2016,40,26,1,4,1,0,0,0,0,0,0,No Deposit,240.0,0.0,100.0,0.0,2.0
Resort Hotel,1.0,44,2016,40,26,1,5,3,1,0,0,0,0,0,No Deposit,240.0,0.0,217.0,0.0,0.0
Resort Hotel,1.0,19,2016,40,26,2,5,1,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,0.0,0.0,0.0
Resort Hotel,0.0,542,2016,40,26,2,5,2,0,0,0,0,0,0,No Deposit,253.0,0.0,87.0,0.0,3.0
Resort Hotel,0.0,542,2016,40,26,2,5,2,0,0,0,0,0,0,No Deposit,253.0,0.0,87.0,0.0,2.0
Resort Hotel,0.0,542,2016,40,26,2,5,2,0,0,0,0,0,0,No Deposit,253.0,0.0,89.0,0.0,3.0
Resort Hotel,1.0,168,2016,40,26,3,5,2,0,0,0,0,0,0,No Deposit,250.0,0.0,108.26,0.0,0.0
Resort Hotel,1.0,339,2016,40,26,3,6,2,0,0,0,0,0,0,Non Refund,15.0,0.0,80.0,0.0,0.0
Resort Hotel,0.0,333,2016,40,26,3,7,2,0,0,0,0,0,0,No Deposit,40.0,0.0,79.42,1.0,0.0
Resort Hotel,0.0,354,2016,40,26,2,5,2,0,0,0,0,0,0,No Deposit,436.0,0.0,86.4,0.0,1.0
Resort Hotel,0.0,542,2016,40,26,2,5,2,0,0,0,0,0,0,No Deposit,253.0,0.0,70.0,0.0,1.0
Resort Hotel,1.0,137,2016,40,26,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,104.0,0.0,0.0
Resort Hotel,0.0,542,2016,40,26,2,5,2,0,0,0,0,0,0,No Deposit,253.0,0.0,89.0,0.0,2.0
Resort Hotel,1.0,98,2016,40,26,2,5,1,0,0,0,0,0,0,No Deposit,240.0,0.0,119.71,0.0,1.0
Resort Hotel,0.0,542,2016,40,26,2,5,2,0,0,0,0,0,0,No Deposit,253.0,0.0,68.0,0.0,0.0
Resort Hotel,1.0,143,2016,40,26,3,7,2,0,0,0,0,0,0,No Deposit,15.0,0.0,81.0,0.0,0.0
Resort Hotel,0.0,333,2016,40,26,3,7,2,0,0,0,0,0,0,No Deposit,40.0,0.0,74.62,0.0,0.0
Resort Hotel,1.0,168,2016,40,26,3,7,1,0,0,0,0,0,0,No Deposit,250.0,0.0,94.1,0.0,0.0
Resort Hotel,1.0,36,2016,40,27,0,2,2,2,0,0,0,0,0,No Deposit,240.0,0.0,169.0,0.0,0.0
Resort Hotel,1.0,129,2016,40,27,0,5,2,2,0,0,0,0,0,No Deposit,240.0,0.0,153.0,0.0,0.0
Resort Hotel,1.0,167,2016,40,27,2,5,1,0,0,0,0,0,0,No Deposit,240.0,0.0,99.0,0.0,0.0
Resort Hotel,1.0,173,2016,40,27,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,86.14,0.0,0.0
Resort Hotel,1.0,173,2016,40,27,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,92.14,0.0,0.0
Resort Hotel,0.0,342,2016,40,27,4,10,2,0,0,0,0,0,0,No Deposit,143.0,0.0,110.36,0.0,1.0
Resort Hotel,1.0,96,2016,40,28,0,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,124.0,0.0,1.0
Resort Hotel,1.0,98,2016,40,28,0,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,120.25,0.0,0.0
Resort Hotel,1.0,131,2016,40,28,0,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,91.5,0.0,0.0
Resort Hotel,1.0,63,2016,40,28,0,4,2,0,0,0,0,0,0,No Deposit,96.0,0.0,76.0,0.0,0.0
Resort Hotel,1.0,229,2016,40,28,1,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,105.2,0.0,0.0
Resort Hotel,1.0,127,2016,40,29,0,1,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,116.1,0.0,0.0
Resort Hotel,1.0,161,2016,40,29,0,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,102.33,0.0,0.0
Resort Hotel,1.0,136,2016,40,29,0,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,89.0,0.0,0.0
Resort Hotel,1.0,94,2016,40,29,0,3,2,0,0,0,0,0,0,No Deposit,242.0,0.0,119.0,0.0,1.0
Resort Hotel,0.0,342,2016,40,29,2,4,1,0,0,0,0,0,0,No Deposit,201.0,0.0,36.0,0.0,0.0
Resort Hotel,1.0,69,2016,40,30,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,139.0,0.0,0.0
Resort Hotel,1.0,14,2016,40,30,0,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,145.0,0.0,0.0
Resort Hotel,1.0,55,2016,40,30,0,2,2,2,0,0,0,0,0,No Deposit,240.0,0.0,154.0,0.0,0.0
Resort Hotel,1.0,231,2016,40,30,1,2,2,0,0,0,0,0,0,Non Refund,96.0,0.0,57.6,0.0,0.0
Resort Hotel,1.0,58,2016,40,30,1,2,1,0,0,0,0,0,0,No Deposit,240.0,0.0,112.33,0.0,0.0
Resort Hotel,1.0,132,2016,40,30,2,2,1,0,0,0,0,0,0,No Deposit,240.0,0.0,67.5,0.0,0.0
Resort Hotel,1.0,48,2016,40,30,2,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,107.0,0.0,0.0
Resort Hotel,1.0,24,2016,40,30,2,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,101.0,0.0,1.0
Resort Hotel,1.0,174,2016,40,30,2,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,76.5,0.0,0.0
Resort Hotel,1.0,101,2016,40,30,2,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,116.5,0.0,0.0
Resort Hotel,1.0,184,2016,40,30,2,5,2,0,0,0,0,0,0,No Deposit,171.0,0.0,90.0,0.0,0.0
Resort Hotel,1.0,71,2016,40,30,2,7,2,0,0,0,0,0,0,No Deposit,240.0,0.0,92.89,0.0,0.0
Resort Hotel,1.0,269,2016,40,30,4,10,2,0,0,0,0,0,0,No Deposit,240.0,0.0,64.64,0.0,2.0
Resort Hotel,1.0,65,2016,40,1,1,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,99.0,0.0,1.0
Resort Hotel,1.0,65,2016,40,1,2,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,99.0,0.0,1.0
Resort Hotel,1.0,157,2016,40,1,2,2,2,0,0,0,0,0,0,Non Refund,96.0,0.0,52.0,0.0,0.0
Resort Hotel,1.0,207,2016,40,1,2,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,83.0,0.0,0.0
Resort Hotel,1.0,48,2016,40,1,2,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,99.0,0.0,0.0
Resort Hotel,1.0,68,2016,40,1,2,3,2,0,0,0,0,0,0,No Deposit,242.0,0.0,89.0,0.0,0.0
Resort Hotel,1.0,403,2016,40,1,6,15,2,0,0,0,0,0,0,No Deposit,242.0,0.0,52.2,0.0,1.0
Resort Hotel,1.0,403,2016,40,1,6,15,2,0,0,0,0,0,0,No Deposit,242.0,0.0,52.2,0.0,0.0
Resort Hotel,1.0,19,2016,41,2,2,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,129.0,0.0,1.0
Resort Hotel,1.0,243,2016,41,2,2,2,1,0,0,0,0,0,0,No Deposit,240.0,0.0,49.0,0.0,0.0
Resort Hotel,1.0,158,2016,41,2,2,2,2,0,0,0,0,0,0,No Deposit,96.0,0.0,46.0,0.0,1.0
Resort Hotel,1.0,166,2016,41,2,2,2,2,0,0,0,0,0,0,No Deposit,96.0,0.0,46.0,0.0,0.0
Resort Hotel,1.0,14,2016,41,2,2,3,1,2,0,0,0,0,0,No Deposit,240.0,0.0,167.0,0.0,0.0
Resort Hotel,1.0,258,2016,41,2,2,3,1,0,0,0,0,0,0,No Deposit,240.0,0.0,52.6,0.0,1.0
Resort Hotel,1.0,103,2016,41,3,1,2,2,2,0,0,0,0,0,No Deposit,240.0,0.0,169.0,0.0,0.0
Resort Hotel,1.0,67,2016,41,3,1,2,2,2,0,0,0,0,0,No Deposit,240.0,0.0,139.0,0.0,2.0
Resort Hotel,1.0,142,2016,41,3,1,3,2,0,0,0,0,0,0,No Deposit,241.0,0.0,53.13,0.0,0.0
Resort Hotel,1.0,186,2016,41,3,1,3,2,1,0,0,0,0,0,No Deposit,156.0,0.0,139.3,0.0,0.0
Resort Hotel,1.0,141,2016,41,3,1,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,79.0,0.0,0.0
Resort Hotel,1.0,160,2016,41,3,1,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,69.0,0.0,0.0
Resort Hotel,1.0,86,2016,41,3,1,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,109.0,0.0,1.0
Resort Hotel,1.0,113,2016,41,3,1,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,109.0,0.0,0.0
Resort Hotel,1.0,181,2016,41,3,1,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,79.0,0.0,1.0
Resort Hotel,1.0,235,2016,41,3,2,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,98.0,0.0,0.0
Resort Hotel,1.0,182,2016,41,3,2,5,2,0,0,0,0,0,0,No Deposit,26.0,0.0,79.8,0.0,0.0
Resort Hotel,1.0,55,2016,41,3,3,6,2,0,0,0,0,0,0,No Deposit,240.0,0.0,89.0,0.0,2.0
Resort Hotel,1.0,55,2016,41,3,3,6,1,0,0,0,0,0,0,No Deposit,240.0,0.0,89.0,0.0,2.0
Resort Hotel,1.0,65,2016,41,4,0,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,79.0,0.0,0.0
Resort Hotel,1.0,149,2016,41,4,0,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,69.0,0.0,0.0
Resort Hotel,1.0,65,2016,41,4,0,5,1,0,0,0,0,0,0,No Deposit,240.0,0.0,70.0,0.0,0.0
Resort Hotel,1.0,64,2016,41,4,0,5,2,0,0,0,0,0,0,No Deposit,240.0,0.0,79.0,0.0,0.0
Resort Hotel,1.0,13,2016,41,5,0,1,3,1,0,0,0,0,0,No Deposit,240.0,0.0,160.0,0.0,0.0
Resort Hotel,1.0,157,2016,41,5,0,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,101.0,0.0,1.0
Resort Hotel,1.0,29,2016,41,5,0,3,3,1,0,0,0,0,0,No Deposit,240.0,0.0,174.0,0.0,0.0
Resort Hotel,1.0,180,2016,41,5,0,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,79.0,0.0,0.0
Resort Hotel,1.0,59,2016,41,5,0,4,2,0,0,0,0,0,0,No Deposit,240.0,0.0,89.0,0.0,1.0
Resort Hotel,1.0,7,2016,41,5,1,4,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,50.0,0.0,0.0
Resort Hotel,1.0,198,2016,41,5,2,5,2,0,0,0,0,0,0,No Deposit,171.0,0.0,65.37,0.0,0.0
Resort Hotel,1.0,198,2016,41,5,2,7,2,0,0,0,0,0,0,No Deposit,240.0,0.0,107.6,0.0,0.0
Resort Hotel,1.0,198,2016,41,5,2,7,2,0,0,0,0,0,0,No Deposit,240.0,0.0,62.56,0.0,0.0
Resort Hotel,1.0,261,2016,41,6,0,2,2,0,0,0,0,0,0,No Deposit,251.0,0.0,85.0,0.0,0.0
Resort Hotel,0.0,383,2016,41,6,0,2,2,0,0,0,0,0,0,No Deposit,315.0,0.0,54.0,1.0,0.0
Resort Hotel,1.0,59,2016,41,6,0,3,2,0,0,0,0,0,0,No Deposit,240.0,0.0,79.0,0.0,1.0
Resort Hotel,0.0,383,2016,41,6,0,3,2,0,0,0,0,0,0,No Deposit,315.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,383,2016,41,6,0,3,2,0,0,0,0,0,0,No Deposit,315.0,0.0,54.0,1.0,0.0
Resort Hotel,0.0,383,2016,41,6,0,3,2,0,0,0,0,0,0,No Deposit,315.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,383,2016,41,6,0,3,2,0,0,0,0,0,0,No Deposit,315.0,0.0,48.0,0.0,0.0
Resort Hotel,1.0,383,2016,41,6,1,3,2,0,0,0,0,0,0,No Deposit,315.0,0.0,48.0,0.0,0.0
Resort Hotel,0.0,383,2016,41,6,0,3,2,0,0,0,0,0,0,No Deposit,315.0,0.0,54.0,1.0,0.0
Resort Hotel,1.0,67,2016,41,6,1,3,2,2,0,0,0,0,0,No Deposit,240.0,0.0,139.0,0.0,0.0
Resort Hotel,1.0,94,2016,41,6,2,5,2,2,0,0,0,0,0,No Deposit,240.0,0.0,161.86,0.0,0.0
Resort Hotel,1.0,239,2016,41,6,3,8,2,0,0,0,0,0,0,No Deposit,250.0,0.0,88.61,0.0,0.0
Resort Hotel,1.0,144,2016,41,7,0,2,2,1,0,0,0,0,0,No Deposit,214.65992721391024,0.0,0.0,0.0,0.0
Resort Hotel,1.0,14,2016,41,7,0,2,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,80.4,0.0,0.0
Resort Hotel,1.0,60,2016,41,7,1,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,79.0,0.0,0.0
Resort Hotel,1.0,183,2016,41,7,1,2,2,0,0,0,0,0,0,No Deposit,5.0,0.0,52.27,0.0,0.0
Resort Hotel,1.0,94,2016,41,7,2,3,2,0,0,0,0,0,0,No Deposit,214.65992721391024,0.0,55.0,0.0,0.0
Resort Hotel,1.0,181,2016,41,7,2,5,2,2,0,0,0,0,0,No Deposit,240.0,0.0,127.14,0.0,0.0
Resort Hotel,1.0,40,2016,41,7,2,2,2,1,0,0,0,0,0,No Deposit,240.0,0.0,163.75,0.0,0.0
Resort Hotel,1.0,151,2016,41,8,1,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,63.5,0.0,0.0
Resort Hotel,1.0,393,2016,41,8,2,2,2,0,0,0,0,0,0,Non Refund,68.0,0.0,72.0,0.0,0.0
Resort Hotel,1.0,56,2016,41,8,2,2,2,0,0,0,0,0,0,No Deposit,240.0,0.0,79.0,0.0,0.0
Resort Hotel,1.0,151,2016,41,8,1,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,63.5,0.0,0.0
Resort Hotel,1.0,134,2016,41,8,1,1,1,0,0,0,0,0,0,No Deposit,240.0,0.0,63.5,0.0,0.0
Resort Hotel,1.0,48,2016,41,8,2,1,2,0,0,0,0,0,0,No Deposit,240.0,0.0,139.0,0.0,2.0
Resort Hotel,1.0,315,2016,41,8,3,6,2,0,0,0,0,0,0,No Deposit,273.0,0.0,64.8,0.0,0.0
